,roi,ratio,n_voxels,gain,rf_increase,value,b_units
184,IOG,1,2,1.0,0.0,0.22286407459503998,1
185,IOG,1,2,1.0,0.0,0.09423026151968711,1
186,IOG,1,2,1.0,0.0,7.424857849579579,1
187,IOG,1,2,1.0,0.0,0.15592210286454566,1
188,IOG,1,2,1.0,0.0,1250.9030366552336,1
189,IOG,1,2,1.0,0.0,1.3419804454735615,1
190,IOG,1,2,1.0,0.0,10.659845708001694,1
191,IOG,1,2,1.0,0.0,0.7926850744296137,1
192,IOG,1,2,1.0,0.0,5.223277440979793,1
193,IOG,1,2,1.0,0.0,0.07263653401198986,1
194,IOG,1,2,1.0,0.0,1.0868761135916178,1
195,IOG,1,2,1.0,0.0,1.103089234055804,1
196,IOG,1,2,1.0,0.0,0.5359896532013918,1
197,IOG,1,2,1.0,0.0,0.677432162590204,1
198,IOG,1,2,1.0,0.0,1.6034524217110862,1
199,IOG,1,2,1.0,0.0,0.44198169419292077,1
200,IOG,1,2,1.0,0.0,0.30115161675774527,1
201,IOG,1,2,1.0,0.0,0.029793332774254958,1
202,IOG,1,2,1.0,0.0,0.4934275462348066,1
203,IOG,1,2,1.0,0.0,50.700878882266835,1
204,IOG,1,2,1.0,0.0,56.821173530249524,1
205,IOG,1,2,1.0,0.0,0.940516073897096,1
206,IOG,1,2,1.0,0.0,880.1421403442613,1
207,IOG,1,2,1.0,0.0,3.319616174084479,1
208,IOG,1,2,1.0,0.0,0.7488854528563905,1
209,IOG,1,2,1.0,0.0,0.8376412411237604,1
210,IOG,1,2,1.0,0.0,24.331844277713675,1
211,IOG,1,2,1.0,0.0,0.9604512760835124,1
212,IOG,1,2,1.0,0.0,0.31285778247482116,1
213,IOG,1,2,1.0,0.0,1.7607078404302006,1
214,IOG,1,2,1.0,0.0,12.932399557164917,1
215,IOG,1,2,1.0,0.0,7.4002907020249395,1
216,IOG,1,2,1.0,0.0,0.40160020805927493,1
217,IOG,1,2,1.0,0.0,0.12283561352157815,1
218,IOG,1,2,1.0,0.0,23.913373325548783,1
219,IOG,1,2,1.0,0.0,0.3348062390517609,1
220,IOG,1,2,1.0,0.0,0.08393607804432694,1
221,IOG,1,2,1.0,0.0,1.6786937373836683,1
222,IOG,1,2,1.0,0.0,4.03906190198545,1
223,IOG,1,2,1.0,0.0,0.9132743890826982,1
224,IOG,1,2,1.0,0.0,4.028122245620304,1
225,IOG,1,2,1.0,0.0,0.5472457033600511,1
226,IOG,1,2,1.0,0.0,0.07731396437602549,1
227,IOG,1,2,1.0,0.0,16.477107646460485,1
228,IOG,1,2,1.0,0.0,161681.9770316353,1
229,IOG,1,2,1.0,0.0,0.30410243006600135,1
230,IOG,1,2,1.0,0.0,2.5904174634635986,1
231,IOG,1,2,1.0,0.0,0.9812930797949402,1
232,IOG,1,2,1.0,0.0,9.615425276911571,1
233,IOG,1,2,1.0,0.0,1.0063364360359703,1
234,IOG,1,2,1.0,0.0,0.9749692349144337,1
235,IOG,1,2,1.0,0.0,0.11315041518618196,1
236,IOG,1,2,1.0,0.0,0.4648753075919253,1
237,IOG,1,2,1.0,0.0,0.29292545533783587,1
238,IOG,1,2,1.0,0.0,7.918435886042341,1
239,IOG,1,2,1.0,0.0,0.5970586160544793,1
240,IOG,1,2,1.0,0.0,1.1567424990221242,1
241,IOG,1,2,1.0,0.0,5.321999858665615,1
242,IOG,1,2,1.0,0.0,0.8503320266857024,1
243,IOG,1,2,1.0,0.0,0.2696730126900387,1
244,IOG,1,2,1.0,0.0,0.706757806643196,1
245,IOG,1,2,1.0,0.0,0.10270912572904914,1
246,IOG,1,2,1.0,0.0,0.4127949379465162,1
247,IOG,1,2,1.0,0.0,10.223726962957786,1
248,IOG,1,2,1.0,0.0,0.937703467500375,1
249,IOG,1,2,1.0,0.0,0.29843845296994775,1
250,IOG,1,2,1.0,0.0,0.2775798340968489,1
251,IOG,1,2,1.0,0.0,3386.010821575443,1
252,IOG,1,2,1.0,0.0,0.4550430777214545,1
253,IOG,1,2,1.0,0.0,7.487810506595517,1
254,IOG,1,2,1.0,0.0,0.2666214190915326,1
255,IOG,1,2,1.0,0.0,0.06774005915194681,1
256,IOG,1,2,1.0,0.0,6.3026750799552875,1
257,IOG,1,2,1.0,0.0,23.77655701193562,1
258,IOG,1,2,1.0,0.0,9.125375367919823,1
259,IOG,1,2,1.0,0.0,0.27854716024999693,1
260,IOG,1,2,1.0,0.0,0.7848586877973067,1
261,IOG,1,2,1.0,0.0,0.366109901969178,1
262,IOG,1,2,1.0,0.0,0.047165878258036566,1
263,IOG,1,2,1.0,0.0,1.1430639733172057,1
264,IOG,1,2,1.0,0.0,1.1342922160620552,1
265,IOG,1,2,1.0,0.0,0.9237912067530923,1
266,IOG,1,2,1.0,0.0,0.44466583873154053,1
267,IOG,1,2,1.0,0.0,1.1173263040799168,1
268,IOG,1,2,1.0,0.0,4361.924823686784,1
269,IOG,1,2,1.0,0.0,0.9815993172102098,1
270,IOG,1,2,1.0,0.0,0.4004656926184276,1
271,IOG,1,2,1.0,0.0,0.47527281817211214,1
272,IOG,1,2,1.0,0.0,11.687797614320282,1
273,IOG,1,2,1.0,0.0,4.437904178791964,1
274,IOG,1,2,1.0,0.0,0.9252238765200773,1
275,IOG,1,2,1.0,0.0,0.7153139416583965,1
276,IOG,1,2,1.0,0.0,7.833645568658788,1
277,IOG,1,2,1.0,0.0,0.6344790121599863,1
278,IOG,1,2,1.0,0.0,2.4509900835927843,1
279,IOG,1,2,1.0,0.0,0.15049006720531816,1
280,IOG,1,2,1.0,0.0,4.926463880350336,1
281,IOG,1,2,1.0,0.0,0.49352784412001566,1
282,IOG,1,2,1.0,0.0,0.27422248337319416,1
283,IOG,1,2,1.0,0.0,1.213264166072017,1
284,IOG,1,2,1.0,0.0,0.9863613476995311,1
285,IOG,1,2,1.0,0.0,0.7778883434792787,1
286,IOG,1,2,1.0,0.0,0.3084588227408017,1
287,IOG,1,2,1.0,0.0,1.0141632183879237,1
288,IOG,1,2,1.0,0.0,5.852818813758156,1
289,IOG,1,2,1.0,0.0,0.37717634045553955,1
290,IOG,1,2,1.0,0.0,1.600547449762372,1
291,IOG,1,2,1.0,0.0,0.18918565933610293,1
292,IOG,1,2,1.0,0.0,0.8870255384897997,1
293,IOG,1,2,1.0,0.0,1.1123526460972644,1
294,IOG,1,2,1.0,0.0,0.5023519717825605,1
295,IOG,1,2,1.0,0.0,0.5039866097495446,1
296,IOG,1,2,1.0,0.0,4.631862450648289,1
297,IOG,1,2,1.0,0.0,0.30464448546881445,1
298,IOG,1,2,1.0,0.0,5.671549891892058,1
299,IOG,1,2,1.0,0.0,26.08458644284932,1
300,IOG,1,2,1.0,0.0,0.1294089579040163,1
301,IOG,1,2,1.0,0.0,11.153094096240329,1
302,IOG,1,2,1.0,0.0,0.504861743228856,1
303,IOG,1,2,1.0,0.0,0.4507777401188588,1
304,IOG,1,2,1.0,0.0,2.695068320747004,1
305,IOG,1,2,1.0,0.0,0.06787841864974636,1
306,IOG,1,2,1.0,0.0,1.489548707282303,1
307,IOG,1,2,1.0,0.0,0.2488912089667118,1
308,IOG,1,2,1.0,0.0,1.67572320143205,1
309,IOG,1,2,1.0,0.0,3.4547273560848484,1
310,IOG,1,2,1.0,0.0,0.17325809938899034,1
311,IOG,1,2,1.0,0.0,0.09175188778236437,1
312,IOG,1,2,1.0,0.0,0.4826492502688604,1
313,IOG,1,2,1.0,0.0,0.8517693282267702,1
314,IOG,1,2,1.0,0.0,0.2126266380752519,1
315,IOG,1,2,1.0,0.0,0.2014246938331116,1
316,IOG,1,2,1.0,0.0,4.892442295490468,1
317,IOG,1,2,1.0,0.0,7.407102771995303,1
318,IOG,1,2,1.0,0.0,0.18540090482216548,1
319,IOG,1,2,1.0,0.0,0.836794975857218,1
320,IOG,1,2,1.0,0.0,0.5097014017922429,1
321,IOG,1,2,1.0,0.0,1.4082277808250614,1
322,IOG,1,2,1.0,0.0,0.4013659603475465,1
323,IOG,1,2,1.0,0.0,3.1352104718728695,1
324,IOG,1,2,1.0,0.0,0.7887901835628854,1
325,IOG,1,2,1.0,0.0,0.7009755396888935,1
326,IOG,1,2,1.0,0.0,0.9652018688030608,1
327,IOG,1,2,1.0,0.0,4.686806554300291,1
328,IOG,1,2,1.0,0.0,0.3048478144167747,1
329,IOG,1,2,1.0,0.0,0.679961535456552,1
330,IOG,1,2,1.0,0.0,346.293698535275,1
331,IOG,1,2,1.0,0.0,1.734039985726958,1
332,IOG,1,2,1.0,0.0,0.12683559466017053,1
333,IOG,1,2,1.0,0.0,19.086437831250358,1
334,IOG,1,2,1.0,0.0,65.63306671605882,1
335,IOG,1,2,1.0,0.0,31.949397111496758,1
336,IOG,1,2,1.0,0.0,0.7345357924446398,1
337,IOG,1,2,1.0,0.0,0.13012823890798236,1
338,IOG,1,2,1.0,0.0,2.5655031141040032,1
339,IOG,1,2,1.0,0.0,1394.672364404136,1
340,IOG,1,2,1.0,0.0,5.8642884799099795,1
341,IOG,1,2,1.0,0.0,3.0968455775404715,1
342,IOG,1,2,1.0,0.0,2.808113018132311,1
343,IOG,1,2,1.0,0.0,3.850848887217755,1
344,IOG,1,2,1.0,0.0,0.13284014644324266,1
345,IOG,1,2,1.0,0.0,11.795813511618551,1
346,IOG,1,2,1.0,0.0,0.7752125586970817,1
347,IOG,1,2,1.0,0.0,4.197300495372152,1
348,IOG,1,2,1.0,0.0,0.8053900395199163,1
349,IOG,1,2,1.0,0.0,8.897004800907295,1
350,IOG,1,2,1.0,0.0,0.5975820356225957,1
351,IOG,1,2,1.0,0.0,1.0655644257996224,1
352,IOG,1,2,1.0,0.0,3.451361698605346,1
353,IOG,1,2,1.0,0.0,20.630189289183622,1
354,IOG,1,2,1.0,0.0,1.7778878766997328,1
355,IOG,1,2,1.0,0.0,0.4513584326907217,1
356,IOG,1,2,1.0,0.0,0.2027747592727469,1
357,IOG,1,2,1.0,0.0,0.17351803615090905,1
358,IOG,1,2,1.0,0.0,1.1052070736956425,1
359,IOG,1,2,1.0,0.0,4.308560325818608,1
360,IOG,1,2,1.0,0.0,0.3211915607575798,1
361,IOG,1,2,1.0,0.0,0.2522817767458424,1
362,IOG,1,2,1.0,0.0,1.3656747837582617,1
363,IOG,1,2,1.0,0.0,3.8856968336027817,1
364,IOG,1,2,1.0,0.0,3.7005339791524934,1
365,IOG,1,2,1.0,0.0,0.4493882872121359,1
366,IOG,1,2,1.0,0.0,13.196728218269811,1
367,IOG,1,2,1.0,0.0,0.852710297298833,1
368,IOG,1,2,1.0,0.0,0.9432268313787954,1
369,IOG,1,2,1.0,0.0,1.3653022198080835,1
370,IOG,1,2,1.0,0.0,0.287012396684877,1
371,IOG,1,2,1.0,0.0,0.4552004760578797,1
372,IOG,1,2,1.0,0.0,4838.000186603221,1
373,IOG,1,2,1.0,0.0,3.172273247820652,1
374,IOG,1,2,1.0,0.0,0.6716081198404953,1
375,IOG,1,2,1.0,0.0,0.4969980148579631,1
376,IOG,1,2,1.0,0.0,1.3974782360067362,1
377,IOG,1,2,1.0,0.0,0.9939027269824872,1
378,IOG,1,2,1.0,0.0,4.562013950001126,1
379,IOG,1,2,1.0,0.0,0.17425156364990105,1
380,IOG,1,2,1.0,0.0,8.090842547689821,1
381,IOG,1,2,1.0,0.0,0.4099312967310312,1
382,IOG,1,2,1.0,0.0,7.417521426839718,1
383,IOG,1,2,1.0,0.0,0.23425842505563932,1
384,IOG,1,2,1.0,0.0,3.801625206845993,1
385,IOG,1,2,1.0,0.0,0.3367448158691068,1
386,IOG,1,2,1.0,0.0,0.9653174560501665,1
387,IOG,1,2,1.0,0.0,0.39176504758439173,1
388,IOG,1,2,1.0,0.0,14.464516586348077,1
389,IOG,1,2,1.0,0.0,5.383039772655266,1
390,IOG,1,2,1.0,0.0,0.8189360501311297,1
391,IOG,1,2,1.0,0.0,15.268056691674436,1
392,IOG,1,2,1.0,0.0,2.0251382736419594,1
393,IOG,1,2,1.0,0.0,1.4076267913367453,1
394,IOG,1,2,1.0,0.0,0.18151136239899018,1
395,IOG,1,2,1.0,0.0,73.81186771999117,1
396,IOG,1,2,1.0,0.0,0.913274389399267,1
397,IOG,1,2,1.0,0.0,0.4010623083327291,1
398,IOG,1,2,1.0,0.0,35.182187414706256,1
399,IOG,1,2,1.0,0.0,0.8909212445061969,1
400,IOG,1,2,1.0,0.0,19.432659972264346,1
401,IOG,1,2,1.0,0.0,0.17760951160046068,1
402,IOG,1,2,1.0,0.0,7.236246117742882,1
403,IOG,1,2,1.0,0.0,0.08042488960516002,1
404,IOG,1,2,1.0,0.0,0.26612564324842153,1
405,IOG,1,2,1.0,0.0,1.2428861585103892,1
406,IOG,1,2,1.0,0.0,8.23286745254968,1
407,IOG,1,2,1.0,0.0,7.410680009222032,1
408,IOG,1,2,1.0,0.0,0.020982343679190336,1
409,IOG,1,2,1.0,0.0,1.696695413170681,1
410,IOG,1,2,1.0,0.0,0.1204692699612783,1
411,IOG,1,2,1.0,0.0,0.3048739859038281,1
412,IOG,1,2,1.0,0.0,0.947362935231633,1
413,IOG,1,2,1.0,0.0,0.8744194048255288,1
414,IOG,1,2,1.0,0.0,4.184617838716137,1
415,IOG,1,2,1.0,0.0,0.08837922770980822,1
416,IOG,1,2,1.0,0.0,1.413365274461462,1
417,IOG,1,2,1.0,0.0,8.175540659565415,1
418,IOG,1,2,1.0,0.0,1.4294182609800488,1
419,IOG,1,2,1.0,0.0,0.3773530623508846,1
420,IOG,1,2,1.0,0.0,0.5802563721014751,1
421,IOG,1,2,1.0,0.0,0.339598722271144,1
422,IOG,1,2,1.0,0.0,0.6438413657590234,1
423,IOG,1,2,1.0,0.0,0.42128429176255044,1
424,IOG,1,2,1.0,0.0,0.06206287124416911,1
425,IOG,1,2,1.0,0.0,18.89742853764241,1
426,IOG,1,2,1.0,0.0,3.110340994868473,1
427,IOG,1,2,1.0,0.0,0.8252963643358493,1
428,IOG,1,2,1.0,0.0,1.516382400036147,1
429,IOG,1,2,1.0,0.0,35.5344509776408,1
430,IOG,1,2,1.0,0.0,7.227956716426376,1
431,IOG,1,2,1.0,0.0,311.92999374881214,1
432,IOG,1,2,1.0,0.0,1.2229246880615774,1
433,IOG,1,2,1.0,0.0,0.8909749333792896,1
434,IOG,1,2,1.0,0.0,0.03303687180303691,1
435,IOG,1,2,1.0,0.0,0.0834631041808202,1
436,IOG,1,2,1.0,0.0,0.8405206489437337,1
437,IOG,1,2,1.0,0.0,0.26874276824220306,1
438,IOG,1,2,1.0,0.0,1256.5544808948898,1
439,IOG,1,2,1.0,0.0,6.0655847900184074,1
440,IOG,1,2,1.0,0.0,3.6616091491892786,1
441,IOG,1,2,1.0,0.0,0.059478161747838834,1
442,IOG,1,2,1.0,0.0,8.410394954691476,1
443,IOG,1,2,1.0,0.0,0.1578779774384807,1
444,IOG,1,2,1.0,0.0,2.1173302100325966,1
445,IOG,1,2,1.0,0.0,0.8896455270339467,1
446,IOG,1,2,1.0,0.0,9.887385045926546,1
447,IOG,1,2,1.0,0.0,6.9681371271539225,1
448,IOG,1,2,1.0,0.0,8.356390301787178,1
449,IOG,1,2,1.0,0.0,10.742258966786665,1
450,IOG,1,2,1.0,0.0,1.632308934748128e+30,1
451,IOG,1,2,1.0,0.0,0.7104364112091557,1
452,IOG,1,2,1.0,0.0,0.08062054221623452,1
453,IOG,1,2,1.0,0.0,0.04947975919416484,1
454,IOG,1,2,1.0,0.0,1.0473324477963704,1
455,IOG,1,2,1.0,0.0,6.488553964675803,1
456,IOG,1,2,1.0,0.0,1.835783957688269,1
457,IOG,1,2,1.0,0.0,0.6299414766785869,1
458,IOG,1,2,1.0,0.0,2.240399198753623,1
459,IOG,1,2,1.0,0.0,4.7567869893537225,1
460,IOG,1,2,1.0,0.0,0.5173877188576655,1
461,IOG,1,2,1.0,0.0,33.76126359783823,1
462,IOG,1,2,1.0,0.0,0.8762864661398615,1
463,IOG,1,2,1.0,0.0,18.64874471412195,1
464,IOG,1,2,1.0,0.0,0.14425026052267928,1
465,IOG,1,2,1.0,0.0,11.73181277072079,1
466,IOG,1,2,1.0,0.0,0.06230714323433999,1
467,IOG,1,2,1.0,0.0,0.6176980172233587,1
468,IOG,1,2,1.0,0.0,0.020145427997033317,1
469,IOG,1,2,1.0,0.0,47.68137663238664,1
470,IOG,1,2,1.0,0.0,0.8180310095212386,1
471,IOG,1,2,1.0,0.0,1.5589697699004892,1
472,IOG,1,2,1.0,0.0,0.9073314842123333,1
473,IOG,1,2,1.0,0.0,15.299102271953496,1
474,IOG,1,2,1.0,0.0,413312.5614529529,1
475,IOG,1,2,1.0,0.0,6.602691848773641,1
476,IOG,1,2,1.0,0.0,0.38306069859437947,1
477,IOG,1,2,1.0,0.0,0.9986777326720756,1
478,IOG,1,2,1.0,0.0,1.0671859897986768,1
479,IOG,1,2,1.0,0.0,1.383867873063801,1
480,IOG,1,2,1.0,0.0,1.0203680885900028,1
481,IOG,1,2,1.0,0.0,0.6101884729702587,1
482,IOG,1,2,1.0,0.0,14.818177182597232,1
483,IOG,1,2,1.0,0.0,0.1459737178684246,1
484,IOG,1,2,1.0,0.0,4.092246110049077,1
